FirstName,LastName,DateOfBirth,ProductID,Star,Comment
Hynda,Simenet,12/17/1947,725, 4.0 , This is an excellent prop / collectors item for any fans of the Alien films. The material does an great job of representing the look of the facehuggers in the films. My only (minor) criticisms would be that although the legs are posable you cant actually bend them enough to hug your head & the tail is slightly chunkier at the base than in the films. Delightfully creepy to have around the house! 
Hynda,Simenet,12/17/1947,726, 5.0 , Fully posable legs great for themed photos or just as an Alien prop to have lying around your house. Quick delivery good quality product. 
Hynda,Simenet,12/17/1947,727, 4.0 , A fantastic plush toy good quality overall with bendy legs and tail. I cant keep the kids away from it maybe one day I will tell them what the facehugger actually is and does. 
Hynda,Simenet,12/17/1947,728, 3.0 , Bigger than expected which is good seems good quality fast delivery. Only downside as others have said it DOES NOT hug the face or hold on at all so disappointing. 
Hynda,Simenet,12/17/1947,729, 5.0 , despite being horrible it was loved by the not so small boy who recieved it and arrived in good time 
Hynda,Simenet,12/17/1947,730, 1.0 , Shocking item - no detail and looks like a rude teddy!!! extremely bad value for money and sent straight back - cant believe this can be associated with the alien brand!! dont buy otherwise I will be saying I told you so!
Hynda,Simenet,12/17/1947,731, 5.0 , Wow! This is absolutely excellent. Lovely quality. Great design. Great priced and great seller. Isabelle looks lovely and just like you see her on animal crossing and her bell also dings. Am very happy with this. Well worth the money and I highly recommend this. My little girl is going too be very pleased when she sees she has this on Christmas morning. Excellent. Thankyou so much!:) 
Hynda,Simenet,12/17/1947,732, 5.0 , This was a gift for an Animal Crossing fan who loved it. He says its very accurate to the game and adorable. He did mention that Isabelles legs are in an odd position underneath her - theyre attached to the front edge of her torso so she can only really sit. 
Hynda,Simenet,12/17/1947,733, 5.0 , This Item Arrived Quick And It Is A Love For All Ages!One Thing Is That The Bells On Her Headband Are Real And Can Get Annoying. However It Is An Amazing Price And Its Worth All The Money!I Hope You Buy As You Will Never Want To Let Go! 
Hynda,Simenet,12/17/1947,734, 5.0 , Perfect! exactly as she is in the game!
Hynda,Simenet,12/17/1947,735, 5.0 , arrived the next day.Very good quality the plastic outer layer is good and easy to clean.got it for my daughters birthday she  loved it good quality great product.very happy with it thanks 
Christen,Scranney,7/28/1946,736, 5.0 , Perfect little messenger bag for my 3 year old daughter its cute design and well made.Bought for my daughter to store her leap reader and books in and its perfect 
Christen,Scranney,7/28/1946,737, 5.0 , My 6-year old niece LOVED this bag which was bought as a birthday present. I cant imagine any other little girls of a similar age who wouldnt feel the same!! :0) 
Christen,Scranney,7/28/1946,738, 4.0 , Good product for the price. appears sturdy and easy to clean which is great for primary age school children to carry their reading books.
Christen,Scranney,7/28/1946,739, 5.0 , Perfect gift for my son who loves plants vs zombies. With quick delivery in time for xmas
Christen,Scranney,7/28/1946,740, 5.0 , Good quality and bigger than expected fast delivery 
Christen,Scranney,7/28/1946,741, 5.0 , great toy arrived promptly. Daughter loves! 
Christen,Scranney,7/28/1946,742, 5.0 , Great product
Christen,Scranney,7/28/1946,743, 5.0 , These bears all look as though they have different characteristics.  Very soft Would be able to handle wear and tear.  Good for presenting in gift baskets as they are not too tall or short.
Christen,Scranney,7/28/1946,744, 5.0 , Huge plush i love it! First one had to go back as the eye was damaged! They are plastic. I doubt they would break with a little one playing with it but it did have a sharp egde when it was broken. Delivery was fast! A few working days :-) 
Christen,Scranney,7/28/1946,745, 5.0 , Hes So Fluffy Im Gonna Die! Hes also huge! nearly half my size. Seems well made - will see how he survives a Halloween party though... 
Christen,Scranney,7/28/1946,746, 3.0 , Good quality etc but its not fluffy which is rather disappointing.
Layla,Annable,8/4/1989,747, 5.0 , I bought 4 beanie cats for my 7 year old daughter who plays endlessly with them takes them to school and plays with her friends with them (who have similar toys but not as nice!).  I suppose the cats in themselves arent educational but so what! she enjoys them and using her own imagination has endless little fantasy scenarios with them and with her friends.  The delivery was rapid they wash well are small enough for pockets and school bags and whilst my daughter is more interested in how cute they are I appreciate the accuracy of the different cat breeds represented.
Layla,Annable,8/4/1989,748, 5.0 , i got this item sooner that what i was expecting and in perfect state...great tor the quality and the price. 
Layla,Annable,8/4/1989,749, 5.0 , This is a small little champion of champions really lovely finish and a real bargain in my opinion and is now on its way to be with our new born grandson in Auastralia so how good is that to be able to find this on the otherside of the world means quite a lot to us !! 
Layla,Annable,8/4/1989,750, 3.0 , Lovely little bear but little being the word. If buying as a gift its more of a stocking filler or anadd on gift. Although still very nice 
Layla,Annable,8/4/1989,751, 5.0 , I brought this Koala for my daughter for her birthday. She loves anything to do with Australia and this was ideal. Good quality 
Mark,Calcraft,10/24/1961,752, 5.0 , This came well wrapped and protected and was as advertised. It arrived in the time promised and did not disappoint at all. 
Mark,Calcraft,10/24/1961,753, 5.0 , I was delighted with the koalas. They were just what I was looking for. Their condition  expressions were extremely good 
Mark,Calcraft,10/24/1961,754, 5.0 , As expected arrived well within  dates well packaged  lovely little thing just what I wanted 
Mark,Calcraft,10/24/1961,755, 5.0 , Arrived the next day even though didnt request next dayperfect lovely made toy.
Mark,Calcraft,10/24/1961,756, 5.0 , American daughter-in-law visited England and saw sheep - fell in love with them!She loved the soft toys I sent 
Mark,Calcraft,10/24/1961,757, 5.0 , All exactly as described including delivery. Thx
Mark,Calcraft,10/24/1961,758, 5.0 , IT was here next day#We were taking a teddy bear to Chicago for a joke.  The thing he didnt have was a passport so I sent for this for him.  Great for a wee bear who plans to travel the world.
Mark,Calcraft,10/24/1961,759, 4.0 , Good quality mug. Sadly the interior is very easily stained by tea and coffee to the extent that normal washing doesnt clean it. It has to be bleached to remove the stains. Otherwise its fine. 
Mark,Calcraft,10/24/1961,760, 5.0 , Bought for my grandson. Good quality and at the right price he loves it which is the really important thing.
Mark,Calcraft,10/24/1961,761, 5.0 , Great looks good bigger than it looks fast delivery 
Mark,Calcraft,10/24/1961,762, 5.0 , Lovely toy
Mark,Calcraft,10/24/1961,763, 5.0 , Service excellent well packaged and delivery on time.  Product really good quality very pleased - would definitely recommend this purchase - very cute and well worth the money. 
Mark,Calcraft,10/24/1961,764, 5.0 , Delightful cuddly Owl given as a gift to our Grand Daughter. Looks well made and durable. 
Chad,Yielding,10/23/1997,765, 5.0 , Just beautiful! So soft I love it quality
Chad,Yielding,10/23/1997,766, 5.0 , Loved this item.  Bought as a present for my Grandchild the parents were very pleased with the Bear.  A toy that brings pleasure and comfort - would definitely purchase again.
Chad,Yielding,10/23/1997,767, 5.0 , This  beanie baby is very engaging! It was given to me as a gift and I love its brave little face.I am very fond of most of the beanie babies but I think I like Charmer the best. So do my youngest grandaughters.Charmer is very soft and cuddly an ideal bed fellow for little girls who are not quite sure if they are afraid of the dark or not yet. Comforting to hold and I am reliably informed  that Charmer keeps the spooks at bay. 
Chad,Yielding,10/23/1997,768, 4.0 , this looks very nice but the horn is different to the picture its different colours instead of gold. but it arrived in good condition and my daughter will like it.
Chad,Yielding,10/23/1997,769, 4.0 , This Dog is a retired (no longer being made) TY beanie baby called Houston.Each beanie baby has their own birthday this beanies birthday is November 17th 2005.Also each beanie baby has its own heart shaped tag with a poem inside.The front of this tag reads TY ORIGINAL BEANIE BABIES and inside this tag this beanies poem reads:I just got some brand new toysAnd they make different kinds of noiseThe best thing bout these toys I seeIs that they all are just for me!I only gave Houston a 4 star durability rating because of his paper tag (if its constantly read it wont last.)Houston is surface washable and would make the perfect fun gift for a TY or Dog lover.
Chad,Yielding,10/23/1997,770, 4.0 , We first purchase the 32cm version from Amazon which was nothing like the photo shown either on Amazon or the Seiff website where the photo seems to be the same one for both sizes of bear. It looked smaller thinner and not so attractive. We returned it immediately for an instant refund from Amazon which was very swift and efficiently handled.Having done a lot more research online we finally decided to order the 40cm version from Amazon not quite sure what we’d get.What we got was a better balanced and cuddly bear (than the 32cm) which was closer to the one shown in the photo but looked like he’d grown up a bit. (see my photos) I can only think that the photo shown of Elmar on the Stiff and Amazon website is of an earlier version. The proportions are all wrong most noticeably the eyes on the latest version are smaller that said he is adorable and will be cherished by our new grandson. It just would be nice if hed matched the picture.There are a number of comments about if the versions shown on Amazon are genuine as they come in a plastic bag well they are tagged and individually numbered so I have no doubt genuine Stiff. If you want the box (which doesn’t seem very exciting and is worth £3.95) buy your bear direct from Steiff.Overall height of bear sitting is 29cm something we couldn’t find out anywhere.Also both the 32cm and 40cm versions have a bulge at the top of his neck which apparently is normal. 
Chad,Yielding,10/23/1997,771, 4.0 , I bought this bear to celebrate the arrival of  the first baby of my wifes daughter who lives in Florence.  I chose this as a gift as a novelty as the traditional English teddy  is unknown in Italy. I have never forgotten how I loved my Steiff teddy bear as a child. Mine must have been second hand as I grew up in England during WWII when there was no trade with Germany where these traditional toys have always been made by hand. I looked at several models in the Steiff range and selected this one as it is claimed to be machine washable although I thought it rather expensive. All I can say at this stage is that the babys mother fell in love with it at first sight - just like I did 70 years ago so what does the expense matter! 
Chad,Yielding,10/23/1997,772, 5.0 , I bought this as a Christening present for my God Son. He was immediately enamoured with Elmar as was everyone else in the room especially when they found out he was machine washable!A very well received present I highly recommend him. 
Chad,Yielding,10/23/1997,773, 5.0 , Beautiful steiff bear bought as a present for my big sister...everyone loves a bear on their bed! Ive added a grey ribbon just to finish him off and to match her colour scheme!....fantastic service from Amazon superior to Hamleys who could not even put the two original orders through for this bear....thank you x 
Chad,Yielding,10/23/1997,774, 5.0 , This is the fourth Elmar bear Ive purchased for a succession of grandchildren and they never fail to disappoint. Their traditional look and so soft covering make them ideal for babies and children. Its worth paying that little bit extra for a good quality bear. 
Chad,Yielding,10/23/1997,775, 5.0 , What a fabulous buy!  Quality always shows and this Steiff Bear is just delightful!!  When I saw it I just could not resist buying it!!  My wife absolutely adores it - I bought it for her 67th birthday!!  Thanks a Million Amazon and Steiff!! 
Chad,Yielding,10/23/1997,776, 5.0 , Gorgeus bear my 4 month old loves it! They are not the cheapest teddies going however the quality is superb and looks amazing. Very soft and huggable! 
Cher,Gatenby,5/18/1950,777, 5.0 , Brilliant Bear soft and just the right size children loved him and he looks like the bear in the Show me Show me childrens programme.  He looks exactly the same as the Teddington Bear so I dressed him in a waistcoat and hes perfect most importantly washable! I bought 2
Cher,Gatenby,5/18/1950,778, 4.0 , Very happy and came on time
Cher,Gatenby,5/18/1950,779, 1.0 , These are smaller than than you think and a little over priced worth about £5  they make an annoying sound and stick their tongue out im sure kids will love them anyway they look more fun in the advert than they actually are the one that I received had an arm missing amazon are replacing the product but I now have the trouble of sending the faulty one back. 
Cher,Gatenby,5/18/1950,780, 4.0 , I like this toy as a stocking filler type. Its noisy & silly which is part of the fun. I have just received the pink cat one for my 18 month old and think she will find it highly entertaining. Ideally I would of like to pay about £6 for this toy but ended up paying £10. 
Cher,Gatenby,5/18/1950,781, 5.0 , Total enjoyment for my granddaughter without the use of batteries unseen before by a number of her friends. 
Cher,Gatenby,5/18/1950,782, 5.0 , Part of my granddaughter s Christmas presents which I am sure she will love
Cher,Gatenby,5/18/1950,783, 5.0 , This is a gorgeous soft toy. Bought for a 6 year olds birthday and now my 5 and 8 year olds both want one as they have fallen in love with little Buttons! It is very soft very good quality and good value for money. Comes with a name badge on his collar. Arrived three days after ordering - good service thank you. 
Cher,Gatenby,5/18/1950,784, 5.0 , I brought this last minute at Xmas as my daughter of 6yrs added aspotty dog to her list. Lovely little article well made and still going strong! 
Cher,Gatenby,5/18/1950,785, 5.0 , Perfect! He had many admirers when we were in hospital together! He is of excellent quality and very soft. Highly recommended :) 
Cher,Gatenby,5/18/1950,786, 5.0 , This was a Christmas present for my dog mad son. Hes delighted with it good quality as you would expect from keel toys. 
Cher,Gatenby,5/18/1950,787, 5.0 , granddaughter loves this Dalmatian puppybut has renamed it rolyk 
Cher,Gatenby,5/18/1950,788, 5.0 , Finishing touch for my Cruella De Ville fancy dress outfit - perfect! 
Cher,Gatenby,5/18/1950,789, 5.0 , Exactly what I wanted - very soft and makes a great present 
Cher,Gatenby,5/18/1950,790, 5.0 , Lovely well made soft toy. one very happy little girl.
Kelcie,Longfield,1/20/1998,791, 5.0 , Super cute and cushiony! Was a gift to my sister-in-law and her new baby. They loved it!
Kelcie,Longfield,1/20/1998,792, 3.0 , i love these but this time there is a tear under the neckive tried to find an email to send problem to but cant find i bought this for a gift but now i have to buy another cant find any other way of getting in touch cant send back as child dosent understand so had to fix myself. 
Kelcie,Longfield,1/20/1998,793, 5.0 , My sister loved this gift..great product 
Kelcie,Longfield,1/20/1998,794, 5.0 , Excellent.
Kelcie,Longfield,1/20/1998,795, 5.0 , I was really very happy with my gorgeous new Charlie Bear who was delivered exactly as stated very well packed and included a C. Bear bag. A very good prompt service and a an all round great result. Hes a lovely tactile and very nicely coloured bear who now resides on my desk and watches over me. Hes just lovely. Thank you. 
Kelcie,Longfield,1/20/1998,796, 4.0 , Fast delivery  nice bear
Kelcie,Longfield,1/20/1998,797, 5.0 , Very pleased when he arrived and even cuter than the picture well made and a good size prompt delivery and well packaged genuine Japanese Totoro product.
Kelcie,Longfield,1/20/1998,798, 5.0 , Really nice and fluffy delivered very quickly. Couldnt ask more :)
Kelcie,Longfield,1/20/1998,799, 5.0 , This Dragon is a current (still being made) TY beanie baby called Dewi Y Ddraig.Each beanie baby has its own heart shaped tag with a poem inside.This beanies poem reads:Hen Wlad Fy Nhadaumeans Land of my fathers !I only gave Dewi a 4 star durability rating because of his paper tag (if its constantly being read it wont last.)Dewi is surface washable and would make the perfect gift for a Dragon lover. 
Kelcie,Longfield,1/20/1998,800, 5.0 , Beautifully madewith all the detail you get from a Ty Beanie Baby. Lovelyvibrant colourwith the Welsh flag embriodered on its sidethis dragon is a welcome addition to any Beanie collection. 
Kelcie,Longfield,1/20/1998,801, 5.0 , Got for birthday present.  She loved it. 
Kelcie,Longfield,1/20/1998,802, 5.0 , another dragon for my dragonborn nephew
Kelcie,Longfield,1/20/1998,803, 5.0 , my mum bought me this as a christmas present and i loved it. hes very soft and warm and i cant go to bed without him. very happy with the product id recommend to anyone looking for an ideal gift for a child. he arrived with in two days 
Kelcie,Longfield,1/20/1998,804, 5.0 , I couldnt resist adding this cheeky chimp to my toy collection.He arrived in good time and was well packaged.So cuddly and soft with an adorable grin. 
Kelcie,Longfield,1/20/1998,805, 5.0 , This lovely little chimp is by Keel Toys & from Eastburn General Stores & is a well made little character with a lovely expression.  Very soft fur & filling.  Im very pleased with him & the price paid for his purchase a bargain from Eastburn via Amazon as he is more expensive from any other suppliers Ive checked on eBay.  He will make a lovely stocking filler for my granddaughter nicknamed The Chimp. 
Vladimir,Antonioni,10/3/1984,806, 5.0 , My deluxe chimp was just gorgeous - excellent quality and great value - so impressed I ordered a second one 
Vladimir,Antonioni,10/3/1984,807, 5.0 , I bought this as a present for my niece. Its a really cute chimpanzee toy very soft material and perfect for her to play with & cuddle. Very good value for money quick delivery & good service all round. 
Vladimir,Antonioni,10/3/1984,808, 5.0 , Great item. Bought for a little girl age 6 who is monkey crazy. She loves him. Just the rite size for a child to cuddle. Fast delivery and easy straight forward purchase. Would recommend. 
Vladimir,Antonioni,10/3/1984,809, 2.0 , sorry to say I thought this looked really cute and a nice stocking filler but the plush is coming apart and I keep getting clumps of it in my hands.  I should have returned it really.  Luckily it wasnt the only cuddly toy my daughter was given for Christmas but this is not very good quality.  I certainly wouldnt recommend it for a baby or any child under 2. 
Vladimir,Antonioni,10/3/1984,810, 5.0 , Bought this as my daughter is going through a Tarzan phase. It was as described and feels quite nice to hold. Ideal bedtime companion for the little ones.
Vladimir,Antonioni,10/3/1984,811, 5.0 , its going to make a really lovely Christmas present and it was delivered the next day
Vladimir,Antonioni,10/3/1984,812, 4.0 , When it arrived it had several miss-stitches on the face but those where easily removed otherwise perfectly acceptable postage was every good arrived with no hassle! Also price was very good!
Vladimir,Antonioni,10/3/1984,813, 5.0 , Made the wife cry on the wedding day job done !!! 
Vladimir,Antonioni,10/3/1984,814, 5.0 , Nice wife loved it 
Belinda,Hinrich,3/28/1951,815, 5.0 , Excellent 
Belinda,Hinrich,3/28/1951,816, 5.0 , Fantastic 
Belinda,Hinrich,3/28/1951,817, 5.0 , Lovely
Belinda,Hinrich,3/28/1951,818, 5.0 , Whats not to love!  My son loves him. Great quality & good service. 
Belinda,Hinrich,3/28/1951,819, 5.0 , Made my grandsons birthday as he loves all the muppets 
Belinda,Hinrich,3/28/1951,820, 5.0 , Great Seller great product A++ 
Belinda,Hinrich,3/28/1951,821, 5.0 , Wonderful. Good size. 
Belinda,Hinrich,3/28/1951,822, 5.0 , Great
Belinda,Hinrich,3/28/1951,823, 5.0 , The elephant lived up to expectations.  A lovely cuddly toy.
Belinda,Hinrich,3/28/1951,824, 5.0 , Great product super speedy delivery.  Thank you
Belinda,Hinrich,3/28/1951,825, 5.0 , These bears are really great and actually I think very good value for money think how much a cheap bear costs and then compare the small amount extra to get this top quality bear theres no comparison at all. Sometimes you just need to spend a little bit more just like good coffee.
Belinda,Hinrich,3/28/1951,826, 5.0 , I chose this rating because to be truthful I really did love it and more important so did the person I bought it forI liked the time it took to deliver it and also I liked the price and the quality of the item.I would recommend this item to my family and friends in the knowledge it would be liked. 
Belinda,Hinrich,3/28/1951,827, 5.0 , Came really quick which was good as bought as a gift and is really fluffy. 8 year old girl loves it!! 
Netty,Witz,8/2/1998,828, 5.0 , My daughter loved this on her birthday. She takes it everywhere.Quite big and super soft. 
Netty,Witz,8/2/1998,829, 5.0 , This pillow pet was a great size and the teenage recipient was over the moon with it! 
Netty,Witz,8/2/1998,830, 4.0 , Bought it for a birthday present and had a very happy child! 
Netty,Witz,8/2/1998,831, 5.0 , it was a gift for 6 years old and she loved it 
Netty,Witz,8/2/1998,832, 5.0 , Xmas present lovely little thing 
Netty,Witz,8/2/1998,833, 5.0 , Great very soft and fab colour.
Gnni,Balentyne,8/28/1996,834, 5.0 , When I received my plush through the post I was shocked at how small it was. Yes yes I know there are measurements there but purely because I didnt order it from this website I didnt get to see those and going purely on the picture alone it looks quite big.The plush is cute and would be suitable for someone who enjoys the manga/anime series. However there is a warning on it that it contains small parts and not suitable for under 15s ok....under 15s is a new one :D But yeah the little pieces could easily come off so I would be wary about giving it to a small child. 
Gnni,Balentyne,8/28/1996,835, 5.0 , You can tell from the moment you open the item the quality is really there the item is clearly handmade and great plushie of ryuk. I brought this as a Christmas gift for my girlfriend as she loves Ryuk and after much browsing this is easily the best quality I have found. Well worth the money! I highly suggest this product! 
Gnni,Balentyne,8/28/1996,836, 5.0 , I bought this for my mother who is a big fan of Ryuk from Death Note. It arrived way before the estimated date and i was shocked with just how good the quality was. Its not large but its big enough. It looks pretty well made and my mum adores it! Heres a picture of the Ryuk we recieved c: 
Gnni,Balentyne,8/28/1996,837, 5.0 , I love this product.It arrived on time and is just amazing.Expected it to be a little bigger but it is still pretty awesome.Shall defiantly be buying from this seller again 
Gnni,Balentyne,8/28/1996,838, 5.0 , Superbly made!! Bought it as a gift i wanted to keep it myself!!
Gnni,Balentyne,8/28/1996,839, 5.0 , pleased with the quality good detail so guess this is why they seem a bit more expensive.Bought them to go with the Goki theatre which is quite small.Hope she likes them....... 
Gnni,Balentyne,8/28/1996,840, 5.0 , Lovely....omg they came so fast and I also ordered the soft stage....so worth the money. Cant wait for my daughter to open them on Christmas Day. Well done Amazon !!!!!
Gnni,Balentyne,8/28/1996,841, 5.0 , The product is excellent and arrived on time
Angelika,Culpen,4/6/1944,842, 5.0 , Love it and the embroidery makes it extra special.
Angelika,Culpen,4/6/1944,843, 3.0 , A very cute plush nice and big. DOES NOT come with stickers and mine arrived with the fur around its neck not glued or sewn down so quality is about a 6. 
Angelika,Culpen,4/6/1944,844, 5.0 , Oh my son loves this teddy sleeps with it thanks
Angelika,Culpen,4/6/1944,845, 5.0 , This Dog is a retired (no longer being made) TY beanie baby called Cargo.Each beanie baby has its own heart shaped tag with a poem inside.This beanies poem reads:Other dogs may like some kibbleNot me I wont even nibbleSo if you have some time to bakeId really like a chocolate cake!I only gave it a 4 star durability rating because of his paper tag (if its constantly being read it wont last.)Cargo is surface washable and would make the perfect gift for a Dog lover.
Angelika,Culpen,4/6/1944,846, 5.0 , I love it its my best teddy I have
Angelika,Culpen,4/6/1944,847, 5.0 , Fantastic product cute soft durable and safe. I purchased two puppies for my daughter (31 and 38cm) when she was 6 months old and they both soon became her most favorite toys. When she was teething she used to bite them quite a lot and both puppies stayed intact. This puppy is very easy to grab hold and hug for a little one. Now shes 16 months old calls them both Wow wow takes them everywhere walks them feeds them will not go to bed without them. The label says they should be hand washed but I put them couple of times through the washing machine and they came out absolutely fine. My daughter loves them and so do I. Excellent highly recommended soft toy. 
Angelika,Culpen,4/6/1944,848, 5.0 , Ahh its just lovely! Item arrived 4 days after despatch and intact. Well packaged. I deliberated for a long time about which Jellycat cuddly to get and after a long while I chose this little fella for my 9 month old. She loves him I love him and Im so impressed with the quality :) My toy clearly has a label thats states he is suitable from birth- fear not mummies!! 
Leigh,Davitashvili,4/23/1962,849, 5.0 , This is gorgeous. Really soft and beautiful quality. My English Pointer saw me holding it and thought wed got another pup. Ive had to hide it from him because he keeps taking it to his basket. 
Leigh,Davitashvili,4/23/1962,850, 5.0 , I purchased this teddy bear for my niece (18mths) for xmas. It arrived very quickly and in great condition. My niece loves this teddy and carries it around with her everywhere asking people to kiss it. Lovely teddy that could last for years! 
Leigh,Davitashvili,4/23/1962,851, 5.0 , All the jellycat toys we have for our children have been great - this is no exception for the latest addition would be better if it could rock the crib to get the baby to sleep though. 
Leigh,Davitashvili,4/23/1962,852, 5.0 , this was bought for my newborn son and its lovelyreally softfloppy and great to play with.id like one myself and im sure as my son grows this puppy will be a much loved toy
Leigh,Davitashvili,4/23/1962,853, 5.0 , I know this is a prairie dog but I wanted to find a soft toy which looked like a degu to give to the children as they are degu fans. Anyway it is lovely and soft and very fit for purpose. My children also love the webkinz website so they will enjoy the soft toy and looking after it on the website.Very pleased with this prairie dog (degu for us :-) )Recommended 
Leigh,Davitashvili,4/23/1962,854, 4.0 , gave this as a gift and was well loved
Leigh,Davitashvili,4/23/1962,855, 5.0 , good
Leigh,Davitashvili,4/23/1962,856, 5.0 , My 7 year old god-daughter LOVES this! (My cat isnt so impressed.) It is sensitive to touch and makes a variety of revolting noises robust enough to survive a play session with three teenagers and a small girl and makes noises after youve finished playing with it; brilliant idea! 
Leigh,Davitashvili,4/23/1962,857, 4.0 , my partner bought the El Toro from a charity shop for our jack russell. he absolutely loved it so we wondered if you can get more.we saw this one and bought it and now he goes mad playing for it. i know it is meant for children but he enjoys it. 
Leigh,Davitashvili,4/23/1962,858, 5.0 , This toy is absolutely  superb  especially the sounds it makes and the delay in between the different  three sounds  -the fact my mother has only one tooth left had nothing to do with it  still she is only 88 !! 
Leigh,Davitashvili,4/23/1962,859, 3.0 , Canny stocking filler or something to spend pocket money on but not a patch on the larger Smasha-Ballz 
Leigh,Davitashvili,4/23/1962,860, 5.0 , Bought for a boy with severe learning difficulties who adores anything that responds and makes a noise which he then copies! It will totally drive his Mum and Dad to distraction but will give a welcome break from our last gift. He has spent the last year yelling To infinity and beyond every time he enters a room thanks to our Buzz Lightyear pressie!!
Leigh,Davitashvili,4/23/1962,861, 5.0 , spot on just like the Charlie brown and snoopy versions
Ana,Kebell,3/12/1941,862, 5.0 , I myself have a weakness for foxes and was recommended to buy one of these. This was the same price as on the squishables website BUT benefited from my free Amazon prime delivery so I opted for this way instead. The box it came in was MASSIVE and I was actually surprised at the size of the thing (even though I knew in theory how wide he was). The squishy fox is made from the softest plushest (if that is not a word it is now) fur and is squishy and lovely to hold.I can imagine this would be a lovely toy for children to play with but honestly this is great to cuddle even as a grown man! My partner and I both enjoy giving it a squeeze and recommend this to any fox lovers out there. They also have a great range of other squishables with many different animals so have a look at those on Amazon! 
Ana,Kebell,3/12/1941,863, 5.0 , I chose this rating because I like this toy and for these reasons:Its size is suitable for someone like me (I am fairly small)  but if you are the toys loving adult it may be a little too small for you :DOtherwise its just perfect size for hugging.Its really fluffy enough soft etc.And I would recommend this toy for my forever alone friends or someone who is just lonely at nights. 
Ana,Kebell,3/12/1941,864, 5.0 , This product has the highest squish coefficient Ive ever seen and therefore is my favourite product. It also has very ruffly fur this is good. 
Ana,Kebell,3/12/1941,865, 5.0 , my daughter adores him; he is pretty cuddly!
Nara,Bromehed,3/2/1993,866, 5.0 , I had this ponies arrive in the post today and I must say Im delighted with them. Each of the Mane Six are show accurate nicely made and wonderful to look at. They are described as they are in the description and roughly would cost nearly £9 if bought individually but since youre getting six for £40 then that means you are getting each for just under £7 saving you about £10! A must have for any MLP young or old! =) 
Nara,Bromehed,3/2/1993,867, 5.0 , Worth the money! Daughter absolutely loves these! 
Nara,Bromehed,3/2/1993,868, 5.0 , Very happy. Thank you 
Nara,Bromehed,3/2/1993,869, 5.0 , great
Nara,Bromehed,3/2/1993,870, 5.0 , Item meets the impeccably high standards expected of a premium toy maker. All joints move as expected the material is extremely high quality and the stitching is spot-on. My sister was delighted to receive this as a present for her 21st.
Nara,Bromehed,3/2/1993,871, 5.0 , My husband bought this bear the day our daughter was born. It has been my daughters security ever since. We call this bear Bunny Bear. No matter how many times we wash it it holds up great. The  bears hat slips on and off so she loves to play peek a boo games which is a great way to hold their attention for several minutes or longer. Also the 8 size is perfect for your young children to hold in their hands while they are sleeping.I love this bear and so does my 2 year old daughter.
Maribel,Domoni,8/25/1958,872, 5.0 , The hair on the bear is soft and it has long arms so you can cuddle up with it during the night. i would recommend it for anyone who loves teddies.
Maribel,Domoni,8/25/1958,873, 4.0 , The gund characters have been a staple gift for my 1 year old niece for the past year. Snuffleupagus is the largest of the 12 range (being long rather than tall) them so far and lives in her cot. The gund toys are soft and cuddleable (except Oscar who is soft but because of the shine on his bin feels more plastic) 
Maribel,Domoni,8/25/1958,874, 5.0 , This is actually a gift for my husbands birthday because I call him Snuffleupagus. Its a beautiful quality toy and a good size a great thing to have and I know hell really love it. 
Tamra,Svanetti,4/11/1991,875, 5.0 , Present for a very happy lady. This is a fabulous gift for children from 6 to 60 has given joy and laughter to all who know why the gift was given.
Tamra,Svanetti,4/11/1991,876, 5.0 , Very pleased with this kit.  My granddaughter was very proud to show me the finished article.  I will be keeping any eye out for other kits which might be suitable.
Hilton,Humm,1/6/1998,877, 5.0 , My four year old son love dinosaurs and his favourite is a spinosaurus. he has lots of different plastic models but wanted a plush one to take to bed with him. he loves this one its well made and looks pretty durable. big thumbs up.
Hilton,Humm,1/6/1998,878, 5.0 , Item is as described. Very fast delivery.
Hilton,Humm,1/6/1998,879, 4.0 , Arrived quickly looks just like it does in the picture and is very soft. Giving it as a present excellent value for money. 
Hilton,Humm,1/6/1998,880, 5.0 , Good quality and sturdy. Me nephew was going around all places with it and it still looks good.. Definitely recommend it. 
Hilton,Humm,1/6/1998,881, 5.0 , Plush toy for my son - he loves dogs - so its a perfect gift for Christmas !!! And of course it has Adoption Code. 
Kennie,Quipp,9/18/1979,882, 5.0 , Very cuddly cute and looks like a Jack Russell.
Kennie,Quipp,9/18/1979,883, 5.0 , very fun
Kennie,Quipp,9/18/1979,884, 5.0 , fab
Kennie,Quipp,9/18/1979,885, 5.0 , I DO LOVE IT SMALLER THAN I THOUGHT BUT ALPHIE THE DOG IS PLEASED
Kennie,Quipp,9/18/1979,886, 5.0 , I purchased this for my two year old granddaughter. She plays with them in conjunction with the Dear Zoo board book. The zoo animals are beautifully made with delightful faces true to the illustrations in the Dear Zoo books. The puppets are larger than I thought which makes them easier for the younger child to handle and recognise (and they are not so easily lost). Carers and siblings love to join in which add to the social aspects of learning.  The puppets are quite expensive but the originality and quality is excellent. The puppets are available on their own or with a soft case. The set with a case is around £7.00 more. The puppets minus case are around £18.99.  Well made soft and safe. Lots of imaginative play value. Lovely little animal toys that all young children will like. I would highly recommend this toy set 
Kennie,Quipp,9/18/1979,887, 5.0 , These are really well made products. They were purchased as a gift for my niece and shes going to love receiving them. Lots of play value. A really good buy. 
